record_type,signatory_id,source_signatory,actor_type,actor_name,relationship_family,relationship_subtype,degree,path_status,target_signatory,target_is_coalition_signatory,intermediary,investment_vehicle,direction,confidence_tier,ceo_1hop_audit_tier,ceo_2hop_audit_tier,org_investor_among_signatories,external_investors_into_signatory,notes,data_source,full_path,edge_type_raw
research_profile,,Nous Research,organization,Nous Research,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,None among listed entities — funded via Paradigm-led $50M SAFT and Robot Ventures/USV; no listed entity holds equity [prior audit: Mozilla Ventures],research_markdown_v4,,research_table_row
research_profile,,NVIDIA,organization,NVIDIA,research_profile,leader_vc_stake,,,,,,NVentures CVC (~30 deals/yr) + direct strategic investments (non-marketable portfolio $22.25B per FY2026 10-K) + $18.4B 13F,,CONFIRMED,"None — philanthropic vehicles only (Huang Foundation, DAF)",,,,"NVIDIA holds equity in OpenAI ($30B Mar 2026), Mistral, Cohere, HF, AI21, Fireworks AI, Perplexity, BFL, Reflection AI ($2B round lead), Periodic Labs, Baseten, Prime Intellect, Nebius (9.3%)",research_markdown_v4,,research_table_row
research_profile,,Ollama,organization,Ollama,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,"Former Lightspeed Fellow (program role, not ownership)",,,,Y Combinator holds equity (W21 pre-seed + Jul 2026 Series B participation),research_markdown_v4,,research_table_row
research_profile,,OpenAI,organization,OpenAI,research_profile,leader_vc_stake,,,,,,OpenAI Startup Fund ($175M + ~$114M SPVs; GP Ian Hathaway),,CONFIRMED,"Hydrazine Capital (~$1.7B; ≤5%), Apollo Projects (~$500M; ≤15%), ~$90M in YC fund stakes; was sole GP of Startup Fund until Apr 2024. Holds no OpenAI equity personally",,,,"OpenAI holds AMD warrants (up to 160M shares ~10%, unvested mid-2026). OpenAI equity held by Microsoft (~27%), NVIDIA ($30B), a16z, reportedly YC (~0.6% unverified). OpenAI donor to OpenClaw Foundation (not equity)",research_markdown_v4,,research_table_row
research_profile,,OpenClaw,organization,OpenClaw,research_profile,leader_vc_stake,,,,,,None — donation-funded,,CONFIRMED,None found (self-funded),,,,No equity exists — foundation sponsors incl. OpenAI; press also names NVIDIA/Microsoft. Steinberger presumably holds OpenAI employee equity (undisclosed),research_markdown_v4,,research_table_row
research_profile,,Palantir,organization,Palantir,research_profile,leader_vc_stake,,,,,,"2021 SPAC/PIPE program ($400M+ into ~14 de-SPAC customers, ended 2022, mostly written down)",,CONFIRMED,None found,,,,None — no overlap with listed entities,research_markdown_v4,,research_table_row
research_profile,,Palo Alto Networks,organization,Palo Alto Networks,research_profile,leader_vc_stake,,,,,,$20M security venture fund (2017 with Greylock/Sequoia) + ongoing balance-sheet CVC,,CONFIRMED,"No fund/GP; senior advisor to Silver Lake; ex-SoftBank president; active angel (~15-18 deals, none on list)",,,,None found,research_markdown_v4,,research_table_row
research_profile,,Periodic Labs,organization,Periodic Labs,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,Equity held by a16z (led $300M seed) and NVIDIA (NVentures); AMP Foundry flagship-lab involvement. OpenAI is NOT an investor (deal never materialized) [prior audit retained OpenAI Startup Fund row — disputed],research_markdown_v4,,research_table_row
research_profile,,Perplexity,organization,Perplexity,research_profile,leader_vc_stake,,,,,,Perplexity F7 Fund I — $50M seed fund (GPs from f7 Ventures); Perplexity anchor LP partly in stock,,CONFIRMED,Personal angel incl. Mistral and Prime Intellect; likely LP in Perplexity F7 fund (unconfirmed),,,,Perplexity equity held by NVIDIA (Series B-E). Amjad Masad (Replit) and Garry Tan (YC) hold personal Perplexity stakes,research_markdown_v4,,research_table_row
research_profile,,Prime Intellect,organization,Prime Intellect,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,"Equity held by NVIDIA (NVentures) and Dell Technologies Capital ($130M Series A Jul 2026); personal angels: Srinivas, Levie, Prince, Delangue",research_markdown_v4,,research_table_row
research_profile,,Reflection,organization,Reflection,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None — Sequoia partner claim is misread of founder-profile page,,,,NVIDIA led $2B round at $8B (Oct 2025),research_markdown_v4,,research_table_row
research_profile,,Replit,organization,Replit,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,Personal angel (60+ deals) incl. Perplexity (seed 2022),,,,"Replit equity held by Y Combinator (W18 + 2025/2026 follow-ons), a16z (seed + Series B lead), Google AI Futures Fund (Sept 2025)",research_markdown_v4,,research_table_row
research_profile,,ServiceNow,organization,ServiceNow,research_profile,leader_vc_stake,,,,,,ServiceNow Ventures ($1B commitment by 2026) + LP/fund-of-funds (anchor LP Smith Point Capital first fund),,CONFIRMED,"None — boards at Zoom, Figma, Intuit (off-list)",,,,ServiceNow holds equity in Mistral (Series B Jun 2024). No Cohere/HF equity found,research_markdown_v4,,research_table_row
research_profile,,Telnyx,organization,Telnyx,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,"None — largely bootstrapped (Techstars, not YC); no listed investors",research_markdown_v4,,research_table_row
research_profile,,Trajectory,organization,Trajectory,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,No listed-entity equity; $15M seed led by Conviction (May 2026); Delangue (HF CEO) personal angel,research_markdown_v4,,research_table_row
research_profile,,Y Combinator,organization,Y Combinator,research_profile,leader_vc_stake,,,,,,YC multi-billion accelerator/early-stage funds; YC Continuity wound down Mar 2023,,CONFIRMED,Co-founder & Board Partner of Initialized Capital (~$3.2B AUM); runs YC fund-manager economics; personal angel incl. Perplexity,,,,"YC holds equity in OpenAI (~0.6% reported unverified), DoorDash (S13), Replit (W18 + follow-ons), Ollama (W21 + Series B), Morph (S23); founding partner of American Innovators Network (funding, not equity)",research_markdown_v4,,research_table_row
relationship,,IBM,organization,IBM,corporate_equity,corporate_1hop_direct,1,path_found,Mistral,yes,,IBM Enterprise AI Venture Fund,source_holds_equity_in_target,CONFIRMED,,,,,IBM Enterprise AI Venture Fund; Series B Jun 2024,research_markdown_v4,IBM -> Mistral,equity_stake
relationship,,OpenAI,organization,OpenAI,corporate_equity,corporate_1hop_direct,1,path_found,AMD,yes,,AMD warrant agreement,source_holds_equity_in_target,CONFIRMED,,,,,"AMD warrants up to 160M shares (~10%) at $0.01, milestone-vested unvested mid-2026 (AMD 8-K Oct 2025)",research_markdown_v4,OpenAI -> AMD,equity_stake
relationship,,Andreessen Horowitz,organization,Andreessen Horowitz,corporate_equity,corporate_1hop_direct,1,path_found,Block,yes,,a16z fund / 13F,source_holds_equity_in_target,CONFIRMED,,,,,a16z 13F position in Block Q2 2025,research_markdown_v4,Andreessen Horowitz -> Block,equity_stake
relationship,,Andreessen Horowitz,organization,Andreessen Horowitz,corporate_equity,corporate_1hop_direct,1,path_found,DoorDash,yes,,a16z fund / 13F,source_holds_equity_in_target,CONFIRMED,,,,,a16z 13F position in DoorDash,research_markdown_v4,Andreessen Horowitz -> DoorDash,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_direct,1,path_found,OpenAI,yes,,YC fund,source_holds_equity_in_target,INFERRED,,,,,"~0.6% reported, single source unverified",research_markdown_v4,Y Combinator -> OpenAI,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_direct,1,path_found,Morph,yes,,YC fund,source_holds_equity_in_target,CONFIRMED,,,,,YC S23 morphllm (not Morph.ai),research_markdown_v4,Y Combinator -> Morph,equity_stake
relationship,,Google,organization,Google,corporate_equity,corporate_1hop_direct,1,path_found,Cloudflare,yes,,CapitalG,source_holds_equity_in_target,CONFIRMED,,,,,CapitalG pre-IPO Cloudflare investor,research_markdown_v4,Google -> Cloudflare,equity_stake
relationship,,Microsoft,organization,Microsoft,corporate_equity,corporate_1hop_direct,1,path_found,Cloudflare,yes,,M12 / corporate,source_holds_equity_in_target,CONFIRMED,,,,,Pre-IPO Cloudflare investor,research_markdown_v4,Microsoft -> Cloudflare,equity_stake
relationship,,Hugging Face,leader,Clément Delangue,leader_personal_equity,ceo_1hop_direct_angel,1,path_found,Arcee AI,yes,,personal angel,leader_direct_stake_in_target,CONFIRMED,,,,,Clément Delangue personal seed angel,research_markdown_v4,Clément Delangue -> Arcee AI,angel_equity
relationship,,Hugging Face,leader,Clément Delangue,leader_personal_equity,ceo_1hop_direct_angel,1,path_found,Trajectory,yes,,personal angel,leader_direct_stake_in_target,CONFIRMED,,,,,Clément Delangue personal angel,research_markdown_v4,Clément Delangue -> Trajectory,angel_equity
relationship,,Hugging Face,leader,Clément Delangue,leader_personal_equity,ceo_1hop_direct_angel,1,path_found,Black Forest Labs,yes,,personal angel,leader_direct_stake_in_target,CONFIRMED,,,,,Clément Delangue personal angel,research_markdown_v4,Clément Delangue -> Black Forest Labs,angel_equity
relationship,,Mistral,organization,Mistral,corporate_equity,corporate_1hop_inbound,1,path_found,IBM,yes,,IBM Enterprise AI Venture Fund,target_receives_equity_from_source,CONFIRMED,,,,,Mistral received investment from IBM,research_markdown_v4,IBM -> Mistral,equity_stake
relationship,,AMD,organization,AMD,corporate_equity,corporate_1hop_inbound,1,path_found,OpenAI,yes,,AMD warrant agreement,target_receives_equity_from_source,CONFIRMED,,,,,AMD received warrant position from OpenAI,research_markdown_v4,OpenAI -> AMD,equity_stake
relationship,,Block,organization,Block,corporate_equity,corporate_1hop_inbound,1,path_found,Andreessen Horowitz,yes,,a16z fund / 13F,target_receives_equity_from_source,CONFIRMED,,,,,Block received a16z 13F investment,research_markdown_v4,Andreessen Horowitz -> Block,equity_stake
relationship,,Cloudflare,organization,Cloudflare,corporate_equity,corporate_1hop_inbound,1,path_found,Google,yes,,CapitalG,target_receives_equity_from_source,CONFIRMED,,,,,Cloudflare received CapitalG pre-IPO investment,research_markdown_v4,Google -> Cloudflare,equity_stake
relationship,,Cloudflare,organization,Cloudflare,corporate_equity,corporate_1hop_inbound,1,path_found,Microsoft,yes,,M12 / corporate,target_receives_equity_from_source,CONFIRMED,,,,,Cloudflare received Microsoft pre-IPO investment,research_markdown_v4,Microsoft -> Cloudflare,equity_stake
relationship,,Morph,organization,Morph,corporate_equity,corporate_1hop_inbound,1,path_found,Y Combinator,yes,,YC fund,target_receives_equity_from_source,CONFIRMED,,,,,Morph (morphllm) received YC investment,research_markdown_v4,Y Combinator -> Morph,equity_stake
relationship,,OpenAI,organization,OpenAI,corporate_equity,corporate_1hop_inbound,1,path_found,Y Combinator,yes,,YC fund,target_receives_equity_from_source,INFERRED,,,,,OpenAI received reported YC fund stake (~0.6% unverified),research_markdown_v4,Y Combinator -> OpenAI,equity_stake
relationship,,Arcee AI,organization,Arcee AI,corporate_equity,corporate_1hop_inbound,1,path_found,Hugging Face,yes,,personal angel,target_receives_equity_from_source,CONFIRMED,,,,,Arcee AI received Delangue personal seed angel,research_markdown_v4,Hugging Face -> Arcee AI,equity_stake
relationship,,Trajectory,organization,Trajectory,corporate_equity,corporate_1hop_inbound,1,path_found,Hugging Face,yes,,personal angel,target_receives_equity_from_source,CONFIRMED,,,,,Trajectory received Delangue personal angel,research_markdown_v4,Hugging Face -> Trajectory,equity_stake
relationship,,Black Forest Labs,organization,Black Forest Labs,corporate_equity,corporate_1hop_inbound,1,path_found,Hugging Face,yes,,personal angel,target_receives_equity_from_source,CONFIRMED,,,,,BFL received Delangue personal angel,research_markdown_v4,Hugging Face -> Black Forest Labs,equity_stake
research_annotation,,Meta,leader,Marc Andreessen,governance_interlock,board_interlock_not_equity,,not_equity,,,,,governance_only,CONFIRMED,,,,,"Marc Andreessen (a16z) sits on Meta board — governance interlock, not equity",research_markdown_v4,,board_interlock
research_annotation,,Meta,leader,Tony Xu,governance_interlock,board_interlock_not_equity,,not_equity,,,,,governance_only,CONFIRMED,,,,,"Tony Xu (DoorDash) sits on Meta board since Jan 2022 — governance interlock, not equity",research_markdown_v4,,board_interlock
research_annotation,,DoorDash,leader,Tony Xu,governance_interlock,board_interlock_not_equity,,not_equity,,,,,governance_only,CONFIRMED,,,,,"Tony Xu sits on Meta board — governance interlock, not equity",research_markdown_v4,,board_interlock
research_annotation,,Andreessen Horowitz,leader,Marc Andreessen,governance_interlock,board_interlock_not_equity,,not_equity,,,,,governance_only,CONFIRMED,,,,,"Marc Andreessen sits on Meta board — governance interlock, not equity",research_markdown_v4,,board_interlock
research_annotation,,Periodic Labs,organization,Periodic Labs,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,OpenAI Startup Fund investment deal never materialized per v4 research; prior audit row retained for aggregation,research_markdown_v4,,correction
research_annotation,,Morph,organization,Morph,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,"Listed signatory Morph maps to morphllm (YC S23, Tejas Bhakta CEO); Gil Arditi runs separate unfunded Morph.ai",research_markdown_v4,,correction
research_annotation,,Genspark,organization,Genspark,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,"Public CEO is Eric Jing (ex-Baidu), not Stephen Guo from original letter list",research_markdown_v4,,correction
research_annotation,,Prime Intellect,organization,Prime Intellect,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,Public CEO is Vincent Weisser; Johannes Hötter conflates co-founder Johannes Hagemann,research_markdown_v4,,correction
research_annotation,,GitHub,organization,GitHub,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,Thomas Dohmke departed end-2025; Microsoft eliminated GitHub CEO role,research_markdown_v4,,correction
research_annotation,,Mozilla,organization,Mozilla,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,Laura Chambers interim tenure ended Dec 2025; Anthony Enzor-DeMeo is CEO,research_markdown_v4,,correction
research_annotation,,American Innovators Network,organization,American Innovators Network,research_correction,v4_research_correction,,,,,,,,CONFIRMED,,,,,Vanessa Day succeeded by Jeremy Kudon Apr 2026,research_markdown_v4,,correction
